time_s,drag_force_negative,drag_force_magnitude
119.36,-1.934264,1.934264
119.37,-1.934375,1.934375
119.38,-1.934521,1.934521
119.39,-1.934793,1.934793
119.4,-1.935116,1.935116
119.41,-1.93545,1.93545
119.42,-1.935752,1.935752
119.43,-1.93607,1.93607
119.44,-1.936393,1.936393
119.45,-1.936673,1.936673
119.46,-1.936928,1.936928
119.47,-1.937103,1.937103
119.48,-1.937349,1.937349
119.49,-1.937598,1.937598
119.5,-1.937852,1.937852
119.51,-1.938188,1.938188
119.52,-1.938517,1.938517
119.53,-1.938743,1.938743
119.54,-1.938987,1.938987
119.55,-1.939134,1.939134
119.56,-1.939316,1.939316
119.57,-1.939574,1.939574
119.58,-1.939794,1.939794
119.59,-1.939874,1.939874
119.6,-1.940014,1.940014
119.61,-1.940121,1.940121
119.62,-1.94024,1.94024
119.63,-1.940292,1.940292
119.64,-1.940255,1.940255
119.65,-1.940223,1.940223
119.66,-1.940217,1.940217
119.67,-1.940143,1.940143
119.68,-1.940144,1.940144
119.69,-1.940092,1.940092
119.7,-1.940054,1.940054
119.71,-1.940046,1.940046
119.72,-1.940049,1.940049
119.73,-1.940071,1.940071
119.74,-1.94006,1.94006
119.75,-1.940003,1.940003
119.76,-1.939992,1.939992
119.77,-1.939923,1.939923
119.78,-1.939896,1.939896
119.79,-1.939897,1.939897
119.8,-1.939793,1.939793
119.81,-1.93963,1.93963
119.82,-1.939394,1.939394
119.83,-1.939221,1.939221
119.84,-1.939081,1.939081
119.85,-1.939003,1.939003
119.86,-1.938956,1.938956
119.87,-1.938885,1.938885
119.88,-1.938822,1.938822
119.89,-1.938727,1.938727
119.9,-1.938628,1.938628
119.91,-1.938542,1.938542
119.92,-1.938437,1.938437
119.93,-1.938205,1.938205
119.94,-1.937904,1.937904
119.95,-1.937722,1.937722
119.96,-1.937571,1.937571
119.97,-1.937351,1.937351
119.98,-1.937136,1.937136
119.99,-1.936871,1.936871
120.0,-1.936571,1.936571
120.01,-1.936293,1.936293
120.02,-1.936123,1.936123
120.03,-1.935852,1.935852
120.04,-1.935526,1.935526
120.05,-1.935199,1.935199
120.06,-1.934983,1.934983
120.07,-1.934822,1.934822
120.08,-1.934654,1.934654
120.09,-1.934544,1.934544
120.1,-1.934363,1.934363
120.11,-1.934092,1.934092
120.12,-1.933842,1.933842
120.13,-1.933554,1.933554
120.14,-1.933328,1.933328
120.15,-1.933167,1.933167
120.16,-1.932933,1.932933
120.17,-1.932744,1.932744
120.18,-1.932593,1.932593
120.19,-1.932384,1.932384
120.2,-1.932139,1.932139
120.21,-1.931963,1.931963
120.22,-1.9319,1.9319
120.23,-1.93183,1.93183
120.24,-1.931747,1.931747
120.25,-1.931739,1.931739
120.26,-1.931762,1.931762
120.27,-1.931782,1.931782
120.28,-1.931813,1.931813
120.29,-1.931714,1.931714
120.3,-1.931577,1.931577
120.31,-1.931488,1.931488
120.32,-1.931444,1.931444
120.33,-1.931455,1.931455
120.34,-1.931517,1.931517
120.35,-1.931677,1.931677
120.36,-1.931758,1.931758
120.37,-1.931765,1.931765
120.38,-1.931722,1.931722
120.39,-1.931656,1.931656
120.4,-1.931689,1.931689
120.41,-1.931852,1.931852
120.42,-1.931991,1.931991
120.43,-1.932128,1.932128
120.44,-1.932376,1.932376
120.45,-1.932627,1.932627
120.46,-1.932829,1.932829
120.47,-1.932936,1.932936
120.48,-1.933077,1.933077
120.49,-1.933153,1.933153
120.5,-1.933171,1.933171
120.51,-1.933176,1.933176
120.52,-1.933336,1.933336
120.53,-1.933459,1.933459
120.54,-1.933709,1.933709
120.55,-1.934074,1.934074
120.56,-1.934294,1.934294
120.57,-1.934463,1.934463
120.58,-1.93467,1.93467
120.59,-1.934957,1.934957
120.6,-1.935179,1.935179
120.61,-1.935336,1.935336
120.62,-1.935533,1.935533
120.63,-1.935796,1.935796
120.64,-1.936073,1.936073
120.65,-1.9363,1.9363
120.66,-1.936566,1.936566
120.67,-1.936933,1.936933
120.68,-1.937235,1.937235
120.69,-1.937478,1.937478
120.7,-1.93763,1.93763
120.71,-1.937716,1.937716
120.72,-1.937839,1.937839
120.73,-1.937868,1.937868
120.74,-1.937848,1.937848
120.75,-1.937754,1.937754
120.76,-1.937675,1.937675
120.77,-1.937698,1.937698
120.78,-1.93776,1.93776
120.79,-1.937883,1.937883
120.8,-1.93793,1.93793
120.81,-1.937921,1.937921
120.82,-1.937939,1.937939
120.83,-1.937891,1.937891
120.84,-1.937873,1.937873
120.85,-1.937785,1.937785
120.86,-1.937694,1.937694
120.87,-1.937689,1.937689
120.88,-1.937689,1.937689
120.89,-1.937636,1.937636
120.9,-1.937566,1.937566
120.91,-1.937475,1.937475
120.92,-1.93747,1.93747
120.93,-1.937426,1.937426
120.94,-1.937415,1.937415
120.95,-1.937374,1.937374
120.96,-1.937243,1.937243
120.97,-1.937086,1.937086
120.98,-1.936898,1.936898
120.99,-1.936725,1.936725
121.0,-1.936491,1.936491
121.01,-1.936304,1.936304
121.02,-1.936132,1.936132
121.03,-1.935941,1.935941
121.04,-1.935724,1.935724
121.05,-1.935463,1.935463
121.06,-1.93523,1.93523
121.07,-1.934961,1.934961
121.08,-1.93466,1.93466
121.09,-1.934326,1.934326
121.1,-1.933952,1.933952
121.11,-1.933607,1.933607
121.12,-1.933309,1.933309
121.13,-1.932984,1.932984
121.14,-1.932591,1.932591
121.15,-1.932202,1.932202
121.16,-1.931789,1.931789
121.17,-1.931448,1.931448
121.18,-1.931133,1.931133
121.19,-1.930929,1.930929
121.2,-1.930651,1.930651
121.21,-1.930244,1.930244
121.22,-1.929815,1.929815
121.23,-1.92949,1.92949
121.24,-1.929278,1.929278
121.25,-1.929087,1.929087
121.26,-1.928833,1.928833
121.27,-1.928587,1.928587
121.28,-1.928266,1.928266
121.29,-1.928084,1.928084
121.3,-1.927977,1.927977
121.31,-1.927896,1.927896
121.32,-1.927863,1.927863
121.33,-1.927801,1.927801
121.34,-1.927686,1.927686
121.35,-1.927628,1.927628
121.36,-1.927479,1.927479
121.37,-1.927235,1.927235
121.38,-1.927089,1.927089
121.39,-1.926991,1.926991
121.4,-1.926925,1.926925
121.41,-1.92673,1.92673
121.42,-1.926471,1.926471
121.43,-1.926188,1.926188
121.44,-1.925981,1.925981
121.45,-1.925761,1.925761
121.46,-1.925592,1.925592
121.47,-1.925397,1.925397
121.48,-1.925184,1.925184
121.49,-1.925095,1.925095
121.5,-1.925102,1.925102
121.51,-1.925122,1.925122
121.52,-1.925197,1.925197
121.53,-1.925175,1.925175
121.54,-1.925187,1.925187
121.55,-1.925293,1.925293
121.56,-1.925387,1.925387
121.57,-1.925489,1.925489
121.58,-1.925525,1.925525
121.59,-1.925552,1.925552
121.6,-1.925538,1.925538
121.61,-1.925532,1.925532
121.62,-1.925578,1.925578
121.63,-1.925616,1.925616
121.64,-1.925603,1.925603
121.65,-1.925572,1.925572
121.66,-1.925563,1.925563
121.67,-1.92562,1.92562
121.68,-1.925686,1.925686
121.69,-1.92578,1.92578
121.7,-1.925754,1.925754
121.71,-1.92567,1.92567
121.72,-1.925552,1.925552
121.73,-1.92545,1.92545
121.74,-1.925391,1.925391
121.75,-1.925251,1.925251
121.76,-1.925155,1.925155
121.77,-1.925119,1.925119
121.78,-1.925017,1.925017
121.79,-1.924955,1.924955
121.8,-1.924905,1.924905
121.81,-1.924767,1.924767
121.82,-1.924663,1.924663
121.83,-1.924598,1.924598
121.84,-1.924536,1.924536
121.85,-1.924339,1.924339
121.86,-1.924105,1.924105
121.87,-1.923916,1.923916
121.88,-1.923744,1.923744
121.89,-1.92359,1.92359
121.9,-1.923386,1.923386
121.91,-1.923113,1.923113
121.92,-1.92286,1.92286
121.93,-1.922589,1.922589
121.94,-1.922342,1.922342
121.95,-1.922134,1.922134
121.96,-1.921866,1.921866
121.97,-1.92167,1.92167
121.98,-1.921466,1.921466
121.99,-1.921152,1.921152
122.0,-1.920857,1.920857
122.01,-1.920603,1.920603
122.02,-1.920421,1.920421
122.03,-1.920167,1.920167
122.04,-1.919904,1.919904
122.05,-1.919628,1.919628
122.06,-1.919376,1.919376
122.07,-1.919125,1.919125
122.08,-1.919004,1.919004
122.09,-1.918868,1.918868
122.1,-1.918713,1.918713
122.11,-1.918463,1.918463
122.12,-1.918164,1.918164
122.13,-1.918031,1.918031
122.14,-1.917942,1.917942
122.15,-1.917963,1.917963
122.16,-1.917982,1.917982
122.17,-1.917905,1.917905
122.18,-1.917821,1.917821
122.19,-1.917856,1.917856
122.2,-1.917765,1.917765
122.21,-1.917632,1.917632
122.22,-1.917452,1.917452
122.23,-1.917275,1.917275
122.24,-1.917106,1.917106
122.25,-1.917027,1.917027
122.26,-1.916971,1.916971
122.27,-1.916992,1.916992
122.28,-1.916934,1.916934
122.29,-1.916788,1.916788
122.3,-1.916597,1.916597
122.31,-1.916382,1.916382
122.32,-1.916215,1.916215
122.33,-1.916083,1.916083
122.34,-1.915915,1.915915
122.35,-1.915724,1.915724
122.36,-1.91556,1.91556
122.37,-1.915459,1.915459
122.38,-1.915427,1.915427
122.39,-1.915412,1.915412
122.4,-1.915282,1.915282
122.41,-1.915168,1.915168
122.42,-1.915107,1.915107
122.43,-1.915015,1.915015
122.44,-1.914889,1.914889
122.45,-1.914652,1.914652
122.46,-1.914489,1.914489
122.47,-1.914451,1.914451
122.48,-1.914375,1.914375
122.49,-1.914323,1.914323
122.5,-1.91433,1.91433
122.51,-1.914297,1.914297
122.52,-1.914255,1.914255
122.53,-1.914204,1.914204
122.54,-1.914234,1.914234
122.55,-1.914251,1.914251
122.56,-1.914254,1.914254
122.57,-1.91424,1.91424
122.58,-1.914376,1.914376
122.59,-1.914497,1.914497
122.6,-1.914598,1.914598
122.61,-1.914644,1.914644
122.62,-1.914776,1.914776
122.63,-1.914989,1.914989
122.64,-1.915238,1.915238
122.65,-1.915465,1.915465
122.66,-1.915663,1.915663
122.67,-1.915927,1.915927
122.68,-1.916232,1.916232
122.69,-1.916483,1.916483
122.7,-1.916656,1.916656
122.71,-1.916861,1.916861
122.72,-1.917117,1.917117
122.73,-1.917349,1.917349
122.74,-1.917569,1.917569
122.75,-1.917786,1.917786
122.76,-1.917962,1.917962
122.77,-1.918248,1.918248
122.78,-1.91858,1.91858
122.79,-1.918802,1.918802
122.8,-1.91892,1.91892
122.81,-1.919127,1.919127
122.82,-1.919281,1.919281
122.83,-1.919381,1.919381
122.84,-1.919478,1.919478
122.85,-1.919578,1.919578
122.86,-1.919628,1.919628
122.87,-1.919634,1.919634
122.88,-1.919656,1.919656
122.89,-1.919722,1.919722
122.9,-1.919817,1.919817
122.91,-1.919893,1.919893
122.92,-1.919871,1.919871
122.93,-1.919829,1.919829
122.94,-1.919786,1.919786
122.95,-1.919749,1.919749
122.96,-1.919761,1.919761
122.97,-1.919726,1.919726
122.98,-1.91971,1.91971
122.99,-1.919571,1.919571
123.0,-1.919401,1.919401
123.01,-1.919192,1.919192
123.02,-1.918958,1.918958
123.03,-1.918776,1.918776
123.04,-1.918578,1.918578
123.05,-1.918437,1.918437
123.06,-1.918322,1.918322
123.07,-1.918147,1.918147
123.08,-1.91795,1.91795
123.09,-1.917715,1.917715
123.1,-1.917482,1.917482
123.11,-1.917099,1.917099
123.12,-1.916634,1.916634
123.13,-1.916295,1.916295
123.14,-1.916,1.916
123.15,-1.915701,1.915701
123.16,-1.915375,1.915375
123.17,-1.915054,1.915054
123.18,-1.914804,1.914804
123.19,-1.914565,1.914565
123.2,-1.914419,1.914419
123.21,-1.914232,1.914232
123.22,-1.913956,1.913956
123.23,-1.913682,1.913682
123.24,-1.913411,1.913411
123.25,-1.913202,1.913202
123.26,-1.912934,1.912934
123.27,-1.912643,1.912643
123.28,-1.912298,1.912298
123.29,-1.911982,1.911982
123.3,-1.911726,1.911726
123.31,-1.911486,1.911486
123.32,-1.911331,1.911331
123.33,-1.911148,1.911148
123.34,-1.910895,1.910895
123.35,-1.910646,1.910646
123.36,-1.910447,1.910447
123.37,-1.910251,1.910251
123.38,-1.910103,1.910103
123.39,-1.909925,1.909925
123.4,-1.909683,1.909683
123.41,-1.909379,1.909379
123.42,-1.909195,1.909195
123.43,-1.909106,1.909106
123.44,-1.909071,1.909071
123.45,-1.909098,1.909098
123.46,-1.908996,1.908996
123.47,-1.908816,1.908816
123.48,-1.908674,1.908674
123.49,-1.908536,1.908536
123.5,-1.908411,1.908411
123.51,-1.90826,1.90826
123.52,-1.908192,1.908192
123.53,-1.90829,1.90829
123.54,-1.908395,1.908395
123.55,-1.908505,1.908505
123.56,-1.908748,1.908748
123.57,-1.909003,1.909003
123.58,-1.909307,1.909307
123.59,-1.9096,1.9096
123.6,-1.909892,1.909892
123.61,-1.910082,1.910082
123.62,-1.910229,1.910229
123.63,-1.910298,1.910298
123.64,-1.910371,1.910371
123.65,-1.910558,1.910558
123.66,-1.910806,1.910806
123.67,-1.911044,1.911044
123.68,-1.911348,1.911348
123.69,-1.911594,1.911594
123.7,-1.911841,1.911841
123.71,-1.912024,1.912024
123.72,-1.912155,1.912155
123.73,-1.912236,1.912236
123.74,-1.912311,1.912311
123.75,-1.912303,1.912303
123.76,-1.912322,1.912322
123.77,-1.912283,1.912283
123.78,-1.912261,1.912261
123.79,-1.912278,1.912278
123.8,-1.912305,1.912305
123.81,-1.912194,1.912194
123.82,-1.912054,1.912054
123.83,-1.911918,1.911918
123.84,-1.911793,1.911793
123.85,-1.911672,1.911672
123.86,-1.911515,1.911515
123.87,-1.911376,1.911376
123.88,-1.911275,1.911275
123.89,-1.911093,1.911093
123.9,-1.910926,1.910926
123.91,-1.910799,1.910799
123.92,-1.910798,1.910798
123.93,-1.910781,1.910781
123.94,-1.910678,1.910678
123.95,-1.91053,1.91053
123.96,-1.910469,1.910469
123.97,-1.910423,1.910423
123.98,-1.910384,1.910384
123.99,-1.910315,1.910315
124.0,-1.910284,1.910284
124.01,-1.91032,1.91032
124.02,-1.910389,1.910389
124.03,-1.910411,1.910411
124.04,-1.910491,1.910491
124.05,-1.910471,1.910471
124.06,-1.910407,1.910407
124.07,-1.91035,1.91035
124.08,-1.910267,1.910267
124.09,-1.910346,1.910346
124.1,-1.910423,1.910423
124.11,-1.910467,1.910467
124.12,-1.910512,1.910512
124.13,-1.910609,1.910609
124.14,-1.910772,1.910772
124.15,-1.910798,1.910798
124.16,-1.910753,1.910753
124.17,-1.910745,1.910745
124.18,-1.910753,1.910753
124.19,-1.910789,1.910789
124.2,-1.910853,1.910853
124.21,-1.910882,1.910882
124.22,-1.910942,1.910942
124.23,-1.911151,1.911151
124.24,-1.911296,1.911296
124.25,-1.911329,1.911329
124.26,-1.911415,1.911415
124.27,-1.911533,1.911533
124.28,-1.911677,1.911677
124.29,-1.911738,1.911738
124.3,-1.91176,1.91176
124.31,-1.911835,1.911835
124.32,-1.911869,1.911869
124.33,-1.911929,1.911929
124.34,-1.911981,1.911981
124.35,-1.911962,1.911962
124.36,-1.912027,1.912027
124.37,-1.912062,1.912062
124.38,-1.911996,1.911996
124.39,-1.911926,1.911926
124.4,-1.911838,1.911838
124.41,-1.911774,1.911774
124.42,-1.911638,1.911638
124.43,-1.911466,1.911466
124.44,-1.911326,1.911326
124.45,-1.911084,1.911084
124.46,-1.910801,1.910801
124.47,-1.910526,1.910526
124.48,-1.910296,1.910296
124.49,-1.910021,1.910021
124.5,-1.909829,1.909829
124.51,-1.909649,1.909649
124.52,-1.90942,1.90942
124.53,-1.909164,1.909164
124.54,-1.908883,1.908883
124.55,-1.908604,1.908604
124.56,-1.908429,1.908429
124.57,-1.908291,1.908291
124.58,-1.908193,1.908193
124.59,-1.908109,1.908109
124.6,-1.908068,1.908068
124.61,-1.908117,1.908117
124.62,-1.908128,1.908128
124.63,-1.908147,1.908147
124.64,-1.908151,1.908151
124.65,-1.908229,1.908229
124.66,-1.908422,1.908422
124.67,-1.908599,1.908599
124.68,-1.908693,1.908693
124.69,-1.908842,1.908842
124.7,-1.909063,1.909063
124.71,-1.909277,1.909277
124.72,-1.909435,1.909435
124.73,-1.909617,1.909617
124.74,-1.909847,1.909847
124.75,-1.91008,1.91008
124.76,-1.910346,1.910346
124.77,-1.91066,1.91066
124.78,-1.910901,1.910901
124.79,-1.911122,1.911122
124.8,-1.911302,1.911302
124.81,-1.911527,1.911527
124.82,-1.911628,1.911628
124.83,-1.911807,1.911807
124.84,-1.912015,1.912015
124.85,-1.912189,1.912189
124.86,-1.912317,1.912317
124.87,-1.912461,1.912461
124.88,-1.912571,1.912571
124.89,-1.912655,1.912655
124.9,-1.912756,1.912756
124.91,-1.912879,1.912879
124.92,-1.912967,1.912967
124.93,-1.913071,1.913071
124.94,-1.913138,1.913138
124.95,-1.913094,1.913094
124.96,-1.913004,1.913004
124.97,-1.913008,1.913008
124.98,-1.913067,1.913067
124.99,-1.913079,1.913079
125.0,-1.91307,1.91307
125.01,-1.913088,1.913088
125.02,-1.913088,1.913088
125.03,-1.912989,1.912989
125.04,-1.912993,1.912993
125.05,-1.913146,1.913146
125.06,-1.913337,1.913337
125.07,-1.913501,1.913501
125.08,-1.91364,1.91364
125.09,-1.913781,1.913781
125.1,-1.914027,1.914027
125.11,-1.914341,1.914341
125.12,-1.914566,1.914566
125.13,-1.91476,1.91476
125.14,-1.914931,1.914931
125.15,-1.915085,1.915085
125.16,-1.915317,1.915317
125.17,-1.91564,1.91564
125.18,-1.916011,1.916011
125.19,-1.916353,1.916353
125.2,-1.916685,1.916685
125.21,-1.916892,1.916892
125.22,-1.916969,1.916969
125.23,-1.917081,1.917081
125.24,-1.917232,1.917232
125.25,-1.917371,1.917371
125.26,-1.91741,1.91741
125.27,-1.917392,1.917392
125.28,-1.917282,1.917282
125.29,-1.917276,1.917276
125.3,-1.917306,1.917306
125.31,-1.917318,1.917318
125.32,-1.917207,1.917207
125.33,-1.917084,1.917084
125.34,-1.916939,1.916939
125.35,-1.916876,1.916876
125.36,-1.916821,1.916821
125.37,-1.916633,1.916633
125.38,-1.916366,1.916366
125.39,-1.916093,1.916093
125.4,-1.915812,1.915812
125.41,-1.915533,1.915533
125.42,-1.915304,1.915304
125.43,-1.91514,1.91514
125.44,-1.914838,1.914838
125.45,-1.914524,1.914524
125.46,-1.914275,1.914275
125.47,-1.914029,1.914029
125.48,-1.913706,1.913706
125.49,-1.913403,1.913403
125.5,-1.91314,1.91314
125.51,-1.912897,1.912897
125.52,-1.912714,1.912714
125.53,-1.912573,1.912573
125.54,-1.912446,1.912446
125.55,-1.912241,1.912241
125.56,-1.912133,1.912133
125.57,-1.912053,1.912053
125.58,-1.911948,1.911948
125.59,-1.911776,1.911776
125.6,-1.91154,1.91154
125.61,-1.91134,1.91134
125.62,-1.911231,1.911231
125.63,-1.911159,1.911159
125.64,-1.911155,1.911155
125.65,-1.911279,1.911279
125.66,-1.911306,1.911306
125.67,-1.911378,1.911378
125.68,-1.911423,1.911423
125.69,-1.911431,1.911431
125.7,-1.911319,1.911319
125.71,-1.911299,1.911299
125.72,-1.911228,1.911228
125.73,-1.911159,1.911159
125.74,-1.911069,1.911069
125.75,-1.911033,1.911033
125.76,-1.910991,1.910991
125.77,-1.910865,1.910865
125.78,-1.910742,1.910742
125.79,-1.910619,1.910619
125.8,-1.910422,1.910422
125.81,-1.910138,1.910138
125.82,-1.909891,1.909891
125.83,-1.909698,1.909698
125.84,-1.909518,1.909518
125.85,-1.90942,1.90942
125.86,-1.909317,1.909317
125.87,-1.909268,1.909268
125.88,-1.909265,1.909265
125.89,-1.909276,1.909276
125.9,-1.909395,1.909395
125.91,-1.909527,1.909527
125.92,-1.90968,1.90968
125.93,-1.909855,1.909855
125.94,-1.909937,1.909937
125.95,-1.910031,1.910031
125.96,-1.910212,1.910212
125.97,-1.910434,1.910434
125.98,-1.910589,1.910589
125.99,-1.910803,1.910803
126.0,-1.911047,1.911047
126.01,-1.9113,1.9113
126.02,-1.911628,1.911628
126.03,-1.911901,1.911901
126.04,-1.912214,1.912214
126.05,-1.91251,1.91251
126.06,-1.912872,1.912872
126.07,-1.913185,1.913185
126.08,-1.91345,1.91345
126.09,-1.913823,1.913823
126.1,-1.914222,1.914222
126.11,-1.914629,1.914629
126.12,-1.915078,1.915078
126.13,-1.915411,1.915411
126.14,-1.915721,1.915721
126.15,-1.916027,1.916027
126.16,-1.916266,1.916266
126.17,-1.91653,1.91653
126.18,-1.916699,1.916699
126.19,-1.916865,1.916865
126.2,-1.917074,1.917074
126.21,-1.917327,1.917327
126.22,-1.91762,1.91762
126.23,-1.917843,1.917843
126.24,-1.918022,1.918022
126.25,-1.918138,1.918138
126.26,-1.91824,1.91824
126.27,-1.918302,1.918302
126.28,-1.918365,1.918365
126.29,-1.918582,1.918582
126.3,-1.91887,1.91887
126.31,-1.919155,1.919155
126.32,-1.919335,1.919335
126.33,-1.919429,1.919429
126.34,-1.919521,1.919521
126.35,-1.919539,1.919539
126.36,-1.91954,1.91954
126.37,-1.919498,1.919498
126.38,-1.919456,1.919456
126.39,-1.919396,1.919396
126.4,-1.919438,1.919438
126.41,-1.919471,1.919471
126.42,-1.919287,1.919287
126.43,-1.919121,1.919121
126.44,-1.918979,1.918979
126.45,-1.918801,1.918801
126.46,-1.918576,1.918576
126.47,-1.918298,1.918298
126.48,-1.918083,1.918083
126.49,-1.917949,1.917949
126.5,-1.917814,1.917814
126.51,-1.917629,1.917629
126.52,-1.91741,1.91741
126.53,-1.917208,1.917208
126.54,-1.916999,1.916999
126.55,-1.916685,1.916685
126.56,-1.916428,1.916428
126.57,-1.916099,1.916099
126.58,-1.915653,1.915653
126.59,-1.915344,1.915344
126.6,-1.915114,1.915114
126.61,-1.914845,1.914845
126.62,-1.914536,1.914536
126.63,-1.914237,1.914237
126.64,-1.91391,1.91391
126.65,-1.913585,1.913585
126.66,-1.913273,1.913273
126.67,-1.913096,1.913096
126.68,-1.912838,1.912838
126.69,-1.912642,1.912642
126.7,-1.912495,1.912495
126.71,-1.912325,1.912325
126.72,-1.912051,1.912051
126.73,-1.911777,1.911777
126.74,-1.911405,1.911405
126.75,-1.911059,1.911059
126.76,-1.910809,1.910809
126.77,-1.910588,1.910588
126.78,-1.910359,1.910359
126.79,-1.910141,1.910141
126.8,-1.909793,1.909793
126.81,-1.9095,1.9095
126.82,-1.909273,1.909273
126.83,-1.909039,1.909039
126.84,-1.908814,1.908814
126.85,-1.90861,1.90861
126.86,-1.908426,1.908426
126.87,-1.908282,1.908282
126.88,-1.908095,1.908095
126.89,-1.907861,1.907861
126.9,-1.907644,1.907644
126.91,-1.907462,1.907462
